year_film,year_ceremony,ceremony,category,canon_category,name,film,winner
1974,1975,21,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Bindu,Chitra,False
1974,1975,21,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Nutan,Anu Rai,False
1974,1975,21,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Mahjubhi,Saudagar,False
1975,1976,22,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Durga Khote ‡,False
1975,1976,22,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Bindu,Kamini Singh,False
1975,1976,22,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rita,Imtihan,False
1975,1976,22,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Jayshree T.,Dancer,False
1975,1976,22,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Moushumi Chatterjee,Tulsi,False
1976,1977,23,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Nadira ‡,False
1976,1977,23,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Aruna Irani,Rekha,False
1976,1977,23,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Farida Jalal,Renu Khanna,False
1976,1977,23,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Nirupa Roy,Sumitra Devi,False
1976,1977,23,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Prema Narayan,Dhanno,False
1977,1978,24,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,–,Kajri ‡,False
1977,1978,24,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Asha Parekh,Shanta,False
1977,1978,24,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Bindu,Sarla Shukla,False
1977,1978,24,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Dina Pathak,Gangu Rani,False
1977,1978,24,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Waheeda Rehman,Anjali Malhotra,False
1978,1979,25,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Asha Sachdev ‡,False
1978,1979,25,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Aruna Irani,"Shantimohan Sharma / Shanti ""Shanno"" Devi",False
1978,1979,25,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Farida Jalal,Mrs. Subrahmaniam,False
1978,1979,25,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Nazneen,Parvati,False
1978,1979,25,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Raakhee Gulzar,Nisha,False
1979,1980,26,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Reena Roy ‡,False
1979,1980,26,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Asha Parekh,Tulsi Chouhan,False
1979,1980,26,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Nutan,Sanjukta Chouhan,False
1979,1980,26,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Ranjeeta,Nirmala Deshpande,False
1979,1980,26,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rekha,Zohra Begum,False
1980,1981,27,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Helen ‡,False
1980,1981,27,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Dina Pathak,Mrs. Kamala Srivastava,False
1980,1981,27,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Farida Jalal,Laila,False
1980,1981,27,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Jennifer Kendal,Mrs. Mariam Labadoor,False
1980,1981,27,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Neetu Singh,Channo,False
1981,1982,28,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Padmini Kolhapure ‡,False
1981,1982,28,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Ashalata,Siddheshwari,False
1981,1982,28,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Dina Pathak,Nirmala Gupta,False
1981,1982,28,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Simi Garewal,Kamini Verma,False
1981,1982,28,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Talluri Rameshwari,Mala,False
1982,1983,29,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Supriya Pathak ‡,False
1982,1983,29,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Aruna Irani,Kathy D'Souza,False
1982,1983,29,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Madhavi,Sapna,False
1982,1983,29,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Nanda,Sangeeta,False
1982,1983,29,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Sarika,Anita Kohli,False
1983,1984,30,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Supriya Pathak ‡,Shabhnam,True
1983,1984,30,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Kiran Vairale,Chinki,False
1983,1984,30,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Waheeda Rehman,Jyoti,False
1983,1984,30,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Nanda,Chhoti Maa,False
1983,1984,30,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Ranjeeta Kaur,Shanti,False
1984,1985,31,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Rohini Hattangadi ‡,False
1984,1985,31,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Padmini Kolhapure,Radha,False
1984,1985,31,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rekha,Shakuntala,False
1984,1985,31,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Smita Patil,Kavita Sanyal,False
1984,1985,31,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Zeenat,Mandi,False
1985,1986,32,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Aruna Irani ‡,False
1985,1986,32,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Sharmila Tagore,Sitara,False
1985,1986,32,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rohini Hattangadi,Shobha,False
1985,1986,32,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rehana Sultan,Kalyani M. Sharma,False
1985,1986,32,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Soni Razdan,Sujata Suman,False
1986,1987,33,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Nutan ‡,False
1986,1987,33,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Anita Kanwar,Nalini,False
1986,1987,33,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Madhur Jaffrey,Kamala Devi,False
1986,1987,33,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rakhee Gulzar,Sujata Sharma,False
1986,1987,33,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Sushma Seth,Amina Bai,False
1986,1987,33,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Tanvi Azmi,Seeta,False
1987,1988,34,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,NO CEREMONY,,True
1989,1990,36,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Sonu Walia ‡,False
1989,1990,36,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Anuradha Patel,Maya,False
1989,1990,36,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Pallavi Joshi,Saroj,False
1990,1991,37,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Raakhee Gulzar ‡,False
1990,1991,37,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Anita Kanwar,Rekha Golub,False
1990,1991,37,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Reema Lagoo,Kaushalya Choudhary,False
1990,1991,37,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Sujata Mehta,Chanchal S. Yadav,False
1990,1991,37,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Waheeda Rehman,Lata Khanna,False
1991,1992,38,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Rohini Hattangadi ‡,False
1991,1992,38,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Radhika,Laxmi,False
1991,1992,38,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Reema Lagoo,Mrs. Vikram Roy,False
1991,1992,38,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Sangeeta Bijlani,Geeta Sarabhai,False
1992,1993,39,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Farida Jalal ‡,False
1992,1993,39,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Deepa Sahi,Aarti Malhotra,False
1992,1993,39,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rama Vij,Superintendent Prabhavati,False
1992,1993,39,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Waheeda Rehman,Daijaan,False
1993,1994,40,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Aruna Irani ‡,False
1993,1994,40,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Pooja Bedi,Devika,False
1993,1994,40,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shilpa Shirodkar,Insp. Henna Ranveer Sethi,False
1994,1995,41,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Amrita Singh ‡,False
1994,1995,41,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Anu Aggarwal,Kiran/Anuradha R. Bakshi,False
1994,1995,41,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Dimple Kapadia,Shanti,False
1994,1995,41,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Raakhee,Savitri,False
1994,1995,41,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shilpa Shetty,Seema Chopra,False
1995,1996,42,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Dimple Kapadia ‡,False
1995,1996,42,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Aruna Irani,Asha Sharma,False
1995,1996,42,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Raveena Tandon,Kaajal Bansal,False
1995,1996,42,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Reema Lagoo,Madhukala Choudhury,False
1995,1996,42,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Renuka Shahane,Pooja Choudhury,False
1996,1997,43,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Farida Jalal ‡,False
1996,1997,43,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Aruna Irani,Gayetridevi Singh,False
1996,1997,43,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Raakhee,Durga Singh,False
1996,1997,43,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rita Bhaduri,Sumitra Garewal,False
1996,1997,43,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Tanvi Azmi,Farida,False
1997,1998,44,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Rekha ‡,False
1997,1998,44,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Archana Puran Singh,Shalini 'Shalu' Sehgal,False
1997,1998,44,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Helen,Maria Braganza,False
1997,1998,44,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Seema Biswas,Flavy Braganza,False
1997,1998,44,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Tabu,Tulsibai,False
1998,1999,45,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Karisma Kapoor ‡,False
1998,1999,45,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Aruna Irani,Bhagyalaxmi Dixit,False
1998,1999,45,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Pooja Batra,Anita,False
1998,1999,45,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Raakhee,Mrs. Sujata Singh,False
1998,1999,45,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Urmila Matondkar,Jhanhvi Sahni,False
1999,2000,46,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Rani Mukerji ‡,False
1999,2000,46,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Preity Zinta,Preeti Nair,False
1999,2000,46,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Raakhee,Geeta Malhotra,False
1999,2000,46,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shefali Shah,Pyaari Mhatre,False
1999,2000,46,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Tanvi Azmi,Mrs. Poornima Sehgal,False
2000,2001,47,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Sushmita Sen ‡,False
2000,2001,47,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Mahima Chaudhry,Kavita Kishore,False
2000,2001,47,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Reema Lagoo,Shanta Shivalkhar,False
2000,2001,47,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Suhasini Mulay,Malti Barve,False
2000,2001,47,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Sushmita Sen,Neha,False
2001,2002,48,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Jaya Bachchan ‡,False
2001,2002,48,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Aishwarya Rai,Megha Shankar,False
2001,2002,48,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Mahima Chaudhry,Sheetal Varma,False
2001,2002,48,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rani Mukerji,Pooja Oberoi,False
2001,2002,48,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Sonali Kulkarni,Neelima Khan,False
2002,2003,49,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Jaya Bachchan ‡,Nandini Raichand,True
2002,2003,49,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Kareena Kapoor,Pooja 'Poo' Sharma,False
2002,2003,49,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Madhuri Dixit,Janki,False
2002,2003,49,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Preity Zinta,Madhubala,False
2002,2003,49,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rekha,Ramdulaari,False
2003,2004,50,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Madhuri Dixit ‡,False
2003,2004,50,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Antara Mali,Kannu,False
2003,2004,50,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Kirron Kher,Sumitra Chakraborty,False
2003,2004,50,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shilpa Shetty,Vaijanti,False
2003,2004,50,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Sushmita Sen,Sia Sheth,False
2004,2005,51,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Jaya Bachchan ‡,False
2004,2005,51,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Priyanka Chopra,Jiya Singhania,False
2004,2005,51,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rekha,Sonia Mehra,False
2004,2005,51,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shabana Azmi,Rukhsana Jamal,False
2004,2005,51,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shenaz Treasurywala,Alisha Sahay,False
2005,2006,52,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Rani Mukerji ‡,False
2005,2006,52,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Amrita Rao,Sanjana Bakshi,False
2005,2006,52,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Divya Dutta,Shabana 'Shabbo' Ibrahim,False
2005,2006,52,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rani Mukerji,Saamiya Siddiqui,False
2005,2006,52,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Priyanka Chopra,Sonia Roy,False
2006,2007,53,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Ayesha Kapur ‡,False
2006,2007,53,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Bipasha Basu,Bobby,False
2006,2007,53,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Sandhya Mridul,Pearl Sequeira,False
2006,2007,53,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shefali Shah,Sumitra Thakur,False
2006,2007,53,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shweta Prasad,Khadija,False
2007,2008,54,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Konkona Sen Sharma ‡,False
2007,2008,54,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Kirron Kher,Mitro,False
2007,2008,54,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,"Kamaljit ""Kamal"" Saran",Kabhi Alvida Naa Kehna,False
2007,2008,54,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Preity Zinta,Rhea Saran,False
2007,2008,54,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rekha,Sonia Mehra,False
2007,2008,54,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Soha Ali Khan,Sonia/Durgawati Devi Vohra,False
2008,2009,55,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Konkona Sen Sharma ‡,Shruti Ghosh,True
2008,2009,55,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Konkona Sen Sharma,Shubhavari 'Chutki' Sahay,False
2008,2009,55,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rani Mukerji,Gulabji,False
2008,2009,55,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shilpa Shukla,Bindya Naik,False
2008,2009,55,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Tisca Chopra,Maya Awasthi,False
2009,2010,56,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Kangana Ranaut ‡,False
2009,2010,56,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Bipasha Basu,Radhika/Shreya Rathod,False
2009,2010,56,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Jiah Khan,Sunita Kalantri,False
2009,2010,56,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Kirron Kher,Mrs. Acharya,False
2009,2010,56,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Ratna Pathak Shah,Savitri Rathore,False
2009,2010,56,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shahana Goswami,Debbie Mascarenhas,False
2010,2011,57,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Kalki Koechlin ‡,False
2010,2011,57,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Arundhati Nag,Bhumi Bhardwaj,False
2010,2011,57,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Dimple Kapadia,Neena Walia,False
2010,2011,57,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Divya Dutta,Jalebi,False
2010,2011,57,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shahana Goswami,Muneera,False
2010,2011,57,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Supriya Pathak,Sarita Mehra,False
2011,2012,58,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Kareena Kapoor ‡,False
2011,2012,58,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Amrita Puri,Shefali Thakur,False
2011,2012,58,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Prachi Desai,Mumtaz,False
2011,2012,58,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Ratna Pathak Shah,Geeta 'Guddi' Patnaik,False
2011,2012,58,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Supriya Pathak,Hansa Praful Parekh,False
2012,2013,59,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Rani Mukerji ‡,False
2012,2013,59,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Juhi Chawla,Megha,False
2012,2013,59,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Kalki Koechlin,Natasha Arora,False
2012,2013,59,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Parineeti Chopra,Dimple Chaddha,False
2012,2013,59,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Swara Bhaskar,Payal,False
2013,2014,60,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Anushka Sharma ‡,False
2013,2014,60,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Huma Qureshi,Mohsina Hamid,False
2013,2014,60,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Illeana D'Cruz,Shruti Ghosh Sengupta,False
2013,2014,60,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rani Mukerji,Roshni Shekhawat,False
2013,2014,60,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Richa Chaddha,Nagma Khatoon,False
2014,2015,61,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Supriya Pathak ‡,False
2014,2015,61,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Divya Dutta,Ishri Kaur,False
2014,2015,61,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Kalki Koechlin,Aditi Mehra,False
2014,2015,61,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Kangana Ranaut,Kaya,False
2014,2015,61,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Konkona Sen Sharma,Diana,False
2014,2015,61,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Swara Bhaskar,Bindiya Tripathi,False
2015,2016,62,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Tabu ‡,False
2015,2016,62,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Amrita Singh,Kavita Malhotra,False
2015,2016,62,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Dimple Kapadia,Rosalina 'Rosie' Eucharistica,False
2015,2016,62,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Juhi Chawla,Sumitra Devi,False
2015,2016,62,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Lisa Haydon,Vijayalakshmi,False
2016,2017,63,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Priyanka Chopra ‡,False
2016,2017,63,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Anushka Sharma,Farah Ali,False
2016,2017,63,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shefali Shah,Neelam Mehra,False
2016,2017,63,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Huma Qureshi,Janki 'Jhimli' Dagaonkar,False
2016,2017,63,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Tabu,Inspector General Meera Deshmukh,False
2016,2017,63,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Tanvi Azmi,Radhabai,False
2017,2018,64,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Shabana Azmi ‡,False
2017,2018,64,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Kareena Kapoor Khan,Dr. Preet Sahni,False
2017,2018,64,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Kirti Kulhari,Falak Ali,False
2017,2018,64,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Ratna Pathak Shah,Sunita Kapoor,False
2017,2018,64,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Richa Chaddha,Sukhpreet Kaur,False
2018,2019,65,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Meher Vij ‡,False
2018,2019,65,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Ratna Pathak Shah,Usha 'Rosy' Buaji,False
2018,2019,65,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Seema Bhargava Pahwa,Susheela Mishra,False
2018,2019,65,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Mrs. Joshi,Shubh Mangal Saavdhan,False
2018,2019,65,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Tillotama Shome,Bonnie Bakshi,False
2019,2020,66,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Surekha Sikri ‡,False
2019,2020,66,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Gitanjali Rao,Prof. Vidya Iyer,False
2019,2020,66,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Katrina Kaif,Babita Kumari,False
2019,2020,66,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shikha Talsania,Meera Kaur Stinson,False
2019,2020,66,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Swara Bhaskar,Sakshi Soni,False
2019,2020,66,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Yamini Das,Nimmo Sharma,False
2020,2021,67,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Amruta Subhash ‡,False
2020,2021,67,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Amrita Singh,Rani Kaur,False
2020,2021,67,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Kamini Kaushal,Sadhna Kaur (Dadi),False
2020,2021,67,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Madhuri Dixit,Bahaar Begum,False
2020,2021,67,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Seema Pahwa,Aanra (Mausi),False
2020,2021,67,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Zaira Wasim,Aisha Chaudhary,False
2021,2022,68,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Farrukh Jaffar ‡,False
2021,2022,68,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Maanvi Gagroo,"Rajni ""Goggle"" Tripathi",False
2021,2022,68,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Neena Gupta,Sunaina Tripathi,False
2021,2022,68,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Richa Chadha,"Meenal ""Meenu"" Singh",False
2021,2022,68,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Tanvi Azmi,Sulakshana Sabharwal,False
2022,2023,69,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Sai Tamhankar ‡,False
2022,2023,69,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Kirti Kulhari,Inspector Dalbir Kaur Bagga,False
2022,2023,69,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Konkona Sen Sharma,Seema,False
2022,2023,69,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Meghna Malik,Usha Rani Nehwal,False
2022,2023,69,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Neena Gupta,"Aunty ""Meenu"" Singh",False
2023,2024,70,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Sheeba Chaddha ‡,False
2023,2024,70,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Mouni Roy,Junoon,False
2023,2024,70,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Neetu Kapoor,Geeta Saini,False
