year,ceremony,category,nominee,film,country,winner,source_url
1980,David di Donatello 1980,Best Film,,Mauro Berardi,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1980,David di Donatello 1980,Best Film,,Franco Committeri,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1980,David di Donatello 1980,Best Film,,Giorgio Nocella and Antonio Macrì,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1980,David di Donatello 1980,Best Supporting Actor,Donato Giuranna,Three Brothers,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Supporting_Actor
1980,David di Donatello 1980,Best Supporting Actor,Cesare De Blasi,Camera d'albergo,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Supporting_Actor
1980,David di Donatello 1980,Best Supporting Actor,Count of Perrigaux,The Lady of the Camellias,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Supporting_Actor
1981,David di Donatello 1981,Best Actor,Sergio Benvenuti,Talcum Powder,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1981,David di Donatello 1981,Best Actor,Giovanni,Looking for Jesus,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1981,David di Donatello 1981,Best Actor,Marquess Onofrio del Grillo / Gasperino,Il marchese del Grillo,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1981,David di Donatello 1981,Best Actress,Nadia Vandelli,Talcum Powder,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1981,David di Donatello 1981,Best Actress,Cass,Tales of Ordinary Madness,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1981,David di Donatello 1981,Best Actress,Rosa,The Opportunities of Rosa,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1981,David di Donatello 1981,Best Film,,Mario Cecchi Gori and Vittorio Cecchi Gori,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1981,David di Donatello 1981,Best Film,,Renzo Rossellini,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1981,David di Donatello 1981,Best Film,,Jacqueline Ferreri,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1981,David di Donatello 1981,Best Supporting Actor,Manuel Fantoni,Talcum Powder,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Supporting_Actor
1981,David di Donatello 1981,Best Supporting Actor,Father,Sweet Pea,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Supporting_Actor
